UNMERGED	EnterpriseBench	HEAD	2	0	/home/ds/projects/EnterpriseBench-bt6
SAFE	EnterpriseBench	work/EnterpriseBench-c7hb9	0	0	/home/ds/projects/EnterpriseBench-c7hb9
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-c7iik
UNMERGED	EnterpriseBench	fix/eb-cdzi-runner-consolidation	39	0	/home/ds/projects/EnterpriseBench-cdzi
UNMERGED	EnterpriseBench	HEAD	2	0	/home/ds/projects/EnterpriseBench-cxa
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-dem4k
DIRTY	EnterpriseBench	HEAD	1	2	/home/ds/projects/EnterpriseBench-dixy
SAFE	EnterpriseBench	work/EnterpriseBench-duedc	0	0	/home/ds/projects/EnterpriseBench-duedc
DIRTY	EnterpriseBench	HEAD	1	2	/home/ds/projects/EnterpriseBench-e1eq
SAFE	EnterpriseBench	work/EnterpriseBench-e4w15	0	0	/home/ds/projects/EnterpriseBench-e4w15
UNMERGED	EnterpriseBench	eemk/untrack-results-artifacts	3	0	/home/ds/projects/EnterpriseBench-eemk
SAFE	EnterpriseBench	work/EnterpriseBench-eth0x	0	0	/home/ds/projects/EnterpriseBench-eth0x
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-ffeu6
SAFE	EnterpriseBench	work/EnterpriseBench-g9p5	0	0	/home/ds/projects/EnterpriseBench-g9p5
SAFE	EnterpriseBench	work/EnterpriseBench-glka	0	0	/home/ds/projects/EnterpriseBench-glka
SAFE	EnterpriseBench	work/EnterpriseBench-glka.1	0	0	/home/ds/projects/EnterpriseBench-glka.1
SAFE	EnterpriseBench	work/EnterpriseBench-h3f0p	0	0	/home/ds/projects/EnterpriseBench-h3f0p
UNMERGED	EnterpriseBench	HEAD	1	0	/home/ds/projects/EnterpriseBench-hktt
SAFE	EnterpriseBench	fix/eb-hmcp-verifier-soundness	0	0	/home/ds/projects/EnterpriseBench-hmcp
UNMERGED	EnterpriseBench	work/EnterpriseBench-hpcsv	4	0	/home/ds/projects/EnterpriseBench-hpcsv
UNMERGED	EnterpriseBench	fix/eb-i02m-polarity-post-check	2	0	/home/ds/projects/EnterpriseBench-i02m
UNMERGED	EnterpriseBench	fix/eb-i02m1-sandbox-deps	2	0	/home/ds/projects/EnterpriseBench-i02m.1
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench-i02m.2
SAFE	EnterpriseBench	work/EnterpriseBench-ilgxg	0	0	/home/ds/projects/EnterpriseBench-ilgxg
DIRTY	EnterpriseBench	HEAD	3	2	/home/ds/projects/EnterpriseBench-ipne
SAFE	EnterpriseBench	work/EnterpriseBench-iqp6x	0	0	/home/ds/projects/EnterpriseBench-iqp6x
UNMERGED	EnterpriseBench	work/EnterpriseBench-jma9y	2	0	/home/ds/projects/EnterpriseBench-jma9y
UNMERGED	EnterpriseBench	work/EnterpriseBench-jn73.1	1	0	/home/ds/projects/EnterpriseBench-jn73.1
UNMERGED	EnterpriseBench	work/EnterpriseBench-jn73.10	4	0	/home/ds/projects/EnterpriseBench-jn73.10
UNMERGED	EnterpriseBench	work/EnterpriseBench-jn73.2	22	0	/home/ds/projects/EnterpriseBench-jn73.2
UNMERGED	EnterpriseBench	work/EnterpriseBench-jn73.2.7	9	0	/home/ds/projects/EnterpriseBench-jn73.2.7
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-jn73.2.7.3.1.1
SAFE	EnterpriseBench	work/EnterpriseBench-jn73.2.7.3.1.3	0	0	/home/ds/projects/EnterpriseBench-jn73.2.7.3.1.3
UNMERGED	EnterpriseBench	work/EnterpriseBench-jn73.2.7.3.1.4	2	0	/home/ds/projects/EnterpriseBench-jn73.2.7.3.1.4
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-jn73.9
SAFE	EnterpriseBench	work/EnterpriseBench-jrgs	0	0	/home/ds/projects/EnterpriseBench-jrgs
UNMERGED	EnterpriseBench	fix/eb-k6p-repair-8-multirepo-verifiers	3	0	/home/ds/projects/EnterpriseBench-k6p
DIRTY	EnterpriseBench	fix/eb-k9po-sg-mirror-index-preflight	3	2	/home/ds/projects/EnterpriseBench-k9po
UNMERGED	EnterpriseBench	fix/EnterpriseBench-keaq	2	0	/home/ds/projects/EnterpriseBench-keaq
DIRTY	EnterpriseBench	HEAD	1	2	/home/ds/projects/EnterpriseBench-lu0r
DIRTY	EnterpriseBench	fix/eb-muw3-incident-artifact-format	1	2	/home/ds/projects/EnterpriseBench-muw3
DIRTY	EnterpriseBench	work/EnterpriseBench-mzve9	2	2	/home/ds/projects/EnterpriseBench-mzve9
UNMERGED	EnterpriseBench	fix/eb-nl5j-safe-read-max-bytes	1	0	/home/ds/projects/EnterpriseBench-nl5j
SAFE	EnterpriseBench	work/EnterpriseBench-o4bfs	0	0	/home/ds/projects/EnterpriseBench-o4bfs
DIRTY	EnterpriseBench	fix/eb-oihq-mcp-validate-repo-entry	2	2	/home/ds/projects/EnterpriseBench-oihq
UNMERGED	EnterpriseBench	HEAD	2	0	/home/ds/projects/EnterpriseBench-ose
UNMERGED	EnterpriseBench	fix/eb-oufb-bounded-artifact-glob-remaining	5	0	/home/ds/projects/EnterpriseBench-oufb
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench-ovs7
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench-pakh
DIRTY	EnterpriseBench	fix/eb-pias-mirrors-indexed-unify	2	2	/home/ds/projects/EnterpriseBench-pias
SAFE	EnterpriseBench	work/EnterpriseBench-qjfi	0	0	/home/ds/projects/EnterpriseBench-qjfi
UNMERGED	EnterpriseBench	work/EnterpriseBench-qx4pg	10	0	/home/ds/projects/EnterpriseBench-qx4pg
SAFE	EnterpriseBench	work/EnterpriseBench-r6fwx	0	0	/home/ds/projects/EnterpriseBench-r6fwx
SAFE	EnterpriseBench	HEAD	0	0	/home/ds/projects/EnterpriseBench-rmz1x
DIRTY	EnterpriseBench	work/EnterpriseBench-rryas.10	1	3	/home/ds/projects/EnterpriseBench-rryas.10
SAFE	EnterpriseBench	work/EnterpriseBench-rryas.11	0	0	/home/ds/projects/EnterpriseBench-rryas.11
UNMERGED	EnterpriseBench	work/EnterpriseBench-rryas.12	2	0	/home/ds/projects/EnterpriseBench-rryas.12
DIRTY	EnterpriseBench	work/EnterpriseBench-rryas.13	0	2	/home/ds/projects/EnterpriseBench-rryas.13
SAFE	EnterpriseBench	work/EnterpriseBench-rryas.14	0	0	/home/ds/projects/EnterpriseBench-rryas.14
SAFE	EnterpriseBench	work/EnterpriseBench-rryas.8	0	0	/home/ds/projects/EnterpriseBench-rryas.8
UNMERGED	EnterpriseBench	work/EnterpriseBench-s1o2n	3	0	/home/ds/projects/EnterpriseBench-s1o2n
UNMERGED	EnterpriseBench	audit/eb-s4a2-docker-cp-broader-scope	1	0	/home/ds/projects/EnterpriseBench-s4a2
SAFE	EnterpriseBench	work/EnterpriseBench-t2dl4	0	0	/home/ds/projects/EnterpriseBench-t2dl4
UNMERGED	EnterpriseBench	u3jb/judge-test-coverage	3	0	/home/ds/projects/EnterpriseBench-u3jb
SAFE	EnterpriseBench	work/EnterpriseBench-u7d3f	0	0	/home/ds/projects/EnterpriseBench-u7d3f
SAFE	EnterpriseBench	work/EnterpriseBench-uc12m	0	0	/home/ds/projects/EnterpriseBench-uc12m
SAFE	EnterpriseBench	work/EnterpriseBench-uexq2	0	0	/home/ds/projects/EnterpriseBench-uexq2
UNMERGED	EnterpriseBench	HEAD	2	0	/home/ds/projects/EnterpriseBench-vp7
SAFE	EnterpriseBench	work/EnterpriseBench-w37sj	0	0	/home/ds/projects/EnterpriseBench-w37sj
DIRTY	EnterpriseBench	fix/eb-wbsq-scoring-gaps	4	2	/home/ds/projects/EnterpriseBench-wbsq
SAFE	EnterpriseBench	fix/eb-wbsq-scoring-gaps-rebased	0	0	/home/ds/projects/EnterpriseBench-wbsq-rebase
UNMERGED	EnterpriseBench	feat/eb-wgma-mcp-lift-doseresponse	1	0	/home/ds/projects/EnterpriseBench-wgma
SAFE	EnterpriseBench	work/EnterpriseBench-wto43	0	0	/home/ds/projects/EnterpriseBench-wto43
SAFE	EnterpriseBench	work/EnterpriseBench-y0k9q	0	0	/home/ds/projects/EnterpriseBench-y0k9q
UNMERGED	EnterpriseBench	HEAD	2	0	/home/ds/projects/EnterpriseBench-y50
DIRTY	EnterpriseBench	yalg/judge-test-coverage-nits	4	2	/home/ds/projects/EnterpriseBench-yalg
UNMERGED	EnterpriseBench	work/EnterpriseBench-yli6k	2	0	/home/ds/projects/EnterpriseBench-yli6k
UNMERGED	EnterpriseBench	fix/eb-zafm-verifier-soundness	1	0	/home/ds/projects/EnterpriseBench-zafm
UNMERGED	EnterpriseBench	worktree-agent-a2d746ee838a4052a	1	0	/home/ds/projects/EnterpriseBench/.claude/worktrees/agent-a2d746ee838a4052a
UNMERGED	EnterpriseBench	worktree-agent-a4783f06e62cc54fd	1	0	/home/ds/projects/EnterpriseBench/.claude/worktrees/agent-a4783f06e62cc54fd
UNMERGED	EnterpriseBench	worktree-agent-af2e4b65208b71ffc	1	0	/home/ds/projects/EnterpriseBench/.claude/worktrees/agent-af2e4b65208b71ffc
SAFE	EnterpriseBench	work/EnterpriseBench-fsb4d	0	0	/home/ds/projects/EnterpriseBench/enterprisebench-0tr9x/worktrees/EnterpriseBench-fsb4d
DIRTY	EnterpriseBench	work/EnterpriseBench-tqn7i	0	1	/home/ds/projects/EnterpriseBench/enterprisebench-1zq1c/worktrees/EnterpriseBench-tqn7i
SAFE	EnterpriseBench	work/EnterpriseBench-nw70h	0	0	/home/ds/projects/EnterpriseBench/enterprisebench-3azkm/worktrees/EnterpriseBench-nw70h
DIRTY	EnterpriseBench	fix/eb-5eq9-preserve-branch-triage	10	2	/home/ds/projects/EnterpriseBench/enterprisebench-3gb7/worktrees/EnterpriseBench-5eq9
UNMERGED	EnterpriseBench	work/EnterpriseBench-8cc10	2	0	/home/ds/projects/EnterpriseBench/enterprisebench-bftbz-load-context-and-understand-assignment/worktrees/EnterpriseBench-8cc10
UNMERGED	EnterpriseBench	work/EnterpriseBench-vdeyx	4	0	/home/ds/projects/EnterpriseBench/enterprisebench-hotg1/worktrees/EnterpriseBench-vdeyx
UNMERGED	EnterpriseBench	work/EnterpriseBench-0ycq6	1	0	/home/ds/projects/EnterpriseBench/enterprisebench-ifve7/worktrees/EnterpriseBench-0ycq6
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench/enterprisebench-izys/worktrees/EnterpriseBench-uo8v
SAFE	EnterpriseBench	work/EnterpriseBench-qvpzt	0	0	/home/ds/projects/EnterpriseBench/enterprisebench-jk7ok-load-context-and-understand-assignment/worktrees/EnterpriseBench-qvpzt
DIRTY	EnterpriseBench	HEAD	1	2	/home/ds/projects/EnterpriseBench/enterprisebench-lq1f/worktrees/EnterpriseBench-8x9k
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench/enterprisebench-odwq-load-context-and-understand-assignment/worktrees/EnterpriseBench-i02m.3
DIRTY	EnterpriseBench	fix/eb-nwv6-mcp-instructions-validation	3	2	/home/ds/projects/EnterpriseBench/enterprisebench-odwq-load-context-and-understand-assignment/worktrees/EnterpriseBench-nwv6
DIRTY	EnterpriseBench	HEAD	2	2	/home/ds/projects/EnterpriseBench/enterprisebench-uedc-load-context-and-understand-assignment/worktrees/EnterpriseBench-k9po.1
DIRTY	EnterpriseBench	fix/eb-uu17-mcp-rescore	1	2	/home/ds/projects/EnterpriseBench/enterprisebench-uu17
UNMERGED	EnterpriseBench	fix/eb-nzcv-validate-repo-entry-mirrors	1	0	/home/ds/projects/EnterpriseBench/enterprisebench-worker-3/worktrees/EnterpriseBench-nzcv
DIRTY	EnterpriseBench	EnterpriseBench-s7oe	2	2	/home/ds/projects/EnterpriseBench/enterprisebench-worker-3/worktrees/EnterpriseBench-s7oe
SAFE	EnterpriseBench	bead/zrwgf-chain-score	0	0	/home/ds/projects/EnterpriseBench/enterprisebench-zrwgf
UNMERGED	EnterpriseBench	work/EnterpriseBench-0nru	6	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-0nru
UNMERGED	EnterpriseBench	work/EnterpriseBench-2hum	2	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-2hum
SAFE	EnterpriseBench	work/EnterpriseBench-4t8u8	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-4t8u8
SAFE	EnterpriseBench	work/EnterpriseBench-8g839	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-8g839
DIRTY	EnterpriseBench	work/EnterpriseBench-agux1	0	4	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-agux1
SAFE	EnterpriseBench	work/EnterpriseBench-bbn22	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-bbn22
SAFE	EnterpriseBench	work/EnterpriseBench-bdsxn	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-bdsxn
SAFE	EnterpriseBench	work/EnterpriseBench-be50	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-be50
SAFE	EnterpriseBench	work/EnterpriseBench-c7iik	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-c7iik
UNMERGED	EnterpriseBench	work/EnterpriseBench-crryp	1	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-crryp
UNMERGED	EnterpriseBench	work/EnterpriseBench-d0jih	2	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-d0jih
SAFE	EnterpriseBench	work/EnterpriseBench-d4w1	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-d4w1
UNMERGED	EnterpriseBench	work/EnterpriseBench-d900w	2	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-d900w
UNMERGED	EnterpriseBench	work/EnterpriseBench-njqo4	2	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-njqo4
UNMERGED	EnterpriseBench	work/EnterpriseBench-o4ary	3	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-o4ary
UNMERGED	EnterpriseBench	work/EnterpriseBench-o6bom	1	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-o6bom
SAFE	EnterpriseBench	work/EnterpriseBench-otgzo	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-otgzo
SAFE	EnterpriseBench	work/EnterpriseBench-p5wrm	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-p5wrm
SAFE	EnterpriseBench	work/EnterpriseBench-rpvod	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-rpvod
SAFE	EnterpriseBench	work/EnterpriseBench-ssikq	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-ssikq
SAFE	EnterpriseBench	work/EnterpriseBench-tyopv	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-tyopv
DIRTY	EnterpriseBench	work/EnterpriseBench-u90sn	11	4	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-u90sn
UNMERGED	EnterpriseBench	work/EnterpriseBench-wv6bp	3	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-wv6bp
SAFE	EnterpriseBench	work/EnterpriseBench-zrwgf	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-zrwgf
SAFE	EnterpriseBench	work/EnterpriseBench-zv39h	0	0	/home/ds/projects/EnterpriseBench/worktrees/EnterpriseBench-zv39h
UNMERGED	EnterpriseBench	HEAD	17	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-4p5k/74c89b67-27d8-49ab-8d12-e5cc87f6c586/scratchpad/pre
UNMERGED	EnterpriseBench	HEAD	20	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-4p5k/74c89b67-27d8-49ab-8d12-e5cc87f6c586/scratchpad/pre2
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-14my4/9afd8bb4-b5ae-4e24-aa64-3ac23edb8ad4/scratchpad/base-5e0c23e
UNMERGED	EnterpriseBench	HEAD	3	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-5olhc-review-the-diff-and-verify-acceptance-criteria/20336d1d-ed63-43ca-ac4b-113feef43c30/scratchpad/tip-2aa3494
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-blr2a/29dd5eae-0367-4c4e-822b-db9a91227e0c/scratchpad/base-e24829c
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-c11i6/445cbf9d-c190-4bad-afb0-0e35d6824631/scratchpad/base-main
UNMERGED	EnterpriseBench	HEAD	4	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-kteca/d726b364-2dc2-447a-a74a-7a80a04888de/scratchpad/probe-a669204
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-lo104/04f28748-63a8-4a8e-9d48-d3648f920515/scratchpad/base-e24829c
UNMERGED	EnterpriseBench	HEAD	1	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-lo104/04f28748-63a8-4a8e-9d48-d3648f920515/scratchpad/branch-d45a4ea
UNMERGED	EnterpriseBench	HEAD	1	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-lo104/04f28748-63a8-4a8e-9d48-d3648f920515/scratchpad/final-f0414e1
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-lo104/0da8d988-c91c-4fa1-b213-f4199ae60e55/scratchpad/base-e24829c
UNMERGED	EnterpriseBench	HEAD	3	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-lo104/0da8d988-c91c-4fa1-b213-f4199ae60e55/scratchpad/tip-2aa3494
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-ojsh1/c46240a0-be58-4d05-aeb2-3b3719e00648/scratchpad/base-5e0c23ede49d4a2d6009f92949dffb137a014952
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-p07af/5503d4c2-6d2f-42a5-be86-4a4280828a7e/scratchpad/baseline
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-yk82t/ee4f973a-938a-4a24-953e-9aa66a7fdb3d/scratchpad/mergebase-wt
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-enterprisebench-zqzd8/31dbc6aa-6400-4af3-aaa0-82d2fd9df40d/scratchpad/mb-wt
DIRTY	EnterpriseBench	main	0	656	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-jn73-2-7/a497043b-7fc1-4034-9516-797fa1575b9b/scratchpad/mainbase
UNMERGED	EnterpriseBench	HEAD	6	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-jn73-2-7/e6ba9342-b0ed-4371-b151-a573c089e5ca/scratchpad/atk/old
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-jn73-2-7/e6ba9342-b0ed-4371-b151-a573c089e5ca/scratchpad/baseline-5e0c23e
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-worktrees-EnterpriseBench-njqo4/46ca2d92-acf3-4a65-a672-ea6c9e63bc96/scratchpad/pristine
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/-home-ds-projects-EnterpriseBench-worktrees-EnterpriseBench-njqo4/b89ffc74-95fc-4af1-84ca-8cf5dcaa3e51/scratchpad/pristine
SAFE	EnterpriseBench	HEAD	0	0	/tmp/claude-1000/basecheck.diyo
UNMERGED	mem	work/mem-0ak9z	4	0	/home/ds/projects/mem-0ak9z
UNMERGED	mem	mem-0b2o-holographic-cache	1	0	/home/ds/projects/mem-0b2o
DIRTY	mem	mem-0rrf.1-brains	1	1	/home/ds/projects/mem-0rrf.1
UNMERGED	mem	mem-0rrf.8-diff-sha-sanitizer	2	0	/home/ds/projects/mem-0rrf.8
DIRTY	mem	mem-0ut.1-fork-aware	0	1	/home/ds/projects/mem-0ut.1
DIRTY	mem	mem-0ut.3-contract	1	2	/home/ds/projects/mem-0ut.3
DIRTY	mem	mem-28n5-real-feature-loader	1	1	/home/ds/projects/mem-28n5
DIRTY	mem	mem-31kz-forward-capture	0	1	/home/ds/projects/mem-31kz
UNMERGED	mem	mem-31xp-blackboard-spike	1	0	/home/ds/projects/mem-31xp
UNMERGED	mem	HEAD	1	0	/home/ds/projects/mem-3ab
UNMERGED	mem	mem-4esz-research-wiki-spike	1	0	/home/ds/projects/mem-4esz
UNMERGED	mem	mem-4so2-realism-run	2	0	/home/ds/projects/mem-4so2-run
DIRTY	mem	mem-58io-trace-anchored-base	2	1	/home/ds/projects/mem-58io
UNMERGED	mem	mem-58rp-wanz9-run	2	0	/home/ds/projects/mem-58rp
UNMERGED	mem	mem-6bsd-ci-rollup-wiring	6	0	/home/ds/projects/mem-6bsd
DIRTY	mem	HEAD	0	1	/home/ds/projects/mem-72sj
UNMERGED	mem	mem-75t.12-identity-sha-attribution	1	0	/home/ds/projects/mem-75t.12
UNMERGED	mem	mem-75t.13-landed-diff-validation	1	0	/home/ds/projects/mem-75t.13
UNMERGED	mem	mem-75t.14-rig-map-longtail	1	0	/home/ds/projects/mem-75t.14
UNMERGED	mem	mem-75t.15-ingest-sha-capture	1	0	/home/ds/projects/mem-75t.15
DIRTY	mem	mem-75t.16-sha-capture	0	1	/home/ds/projects/mem-75t.16
DIRTY	mem	HEAD	0	1	/home/ds/projects/mem-75t.20
DIRTY	mem	HEAD	0	1	/home/ds/projects/mem-75t.21
UNMERGED	mem	mem-8qs6-temporal-canonical	1	0	/home/ds/projects/mem-8qs6
DIRTY	mem	mem-9q82-foraging-realism	4	1	/home/ds/projects/mem-9q82
DIRTY	mem	mem-aju5-section-4.4-writeup	1	1	/home/ds/projects/mem-aju5
UNMERGED	mem	mem-ap16-state-bench-adr	1	0	/home/ds/projects/mem-ap16
UNMERGED	mem	mem-apg.10-landed-base-probe	1	0	/home/ds/projects/mem-apg.10
DIRTY	mem	mem-apg.11-truebase-gate-rerun	2	1	/home/ds/projects/mem-apg.11
UNMERGED	mem	mem-apg.12-headline-writeup	1	0	/home/ds/projects/mem-apg.12
UNMERGED	mem	mem-ax3e-power-profiler	3	0	/home/ds/projects/mem-ax3e
